x y errorx errory
1.000000 2.748616 0.0 1.304615
51.000000 0.975884 0.0 0.136094
101.000000 0.999373 0.0 0.090047
151.000000 1.378613 0.0 1.132454
201.000000 1.093955 0.0 0.325997
251.000000 1.006522 0.0 0.304098
301.000000 1.091439 0.0 0.383092
351.000000 1.115918 0.0 0.318502
401.000000 0.983071 0.0 0.154588
451.000000 1.038557 0.0 0.118394
501.000000 1.370087 0.0 1.037906
551.000000 1.026757 0.0 0.240524
601.000000 1.243288 0.0 0.654538
651.000000 1.138037 0.0 0.377724
701.000000 1.074100 0.0 0.272562
751.000000 0.992966 0.0 0.134873
801.000000 1.251913 0.0 0.473043
851.000000 1.310763 0.0 0.686419
901.000000 1.081869 0.0 0.193273
951.000000 1.269699 0.0 0.771101
1001.000000 1.521817 0.0 1.051315
1051.000000 1.389966 0.0 0.602205
1101.000000 1.258351 0.0 0.480547
1151.000000 1.072917 0.0 0.245941
1201.000000 1.064638 0.0 0.370494
1251.000000 0.976566 0.0 0.135571
1301.000000 1.173015 0.0 0.349846
1351.000000 1.319449 0.0 0.596533
1401.000000 1.142108 0.0 0.458335
1451.000000 1.014221 0.0 0.092425
1501.000000 1.538936 0.0 1.234028
