x y errorx errory
5251.000000 0.558178 0.0 0.347067
5301.000000 0.679716 0.0 0.538548
5351.000000 0.652572 0.0 0.710962
5401.000000 0.598878 0.0 0.636792
5451.000000 0.566495 0.0 0.433422
5501.000000 0.603890 0.0 0.619767
5551.000000 0.567074 0.0 0.604292
5601.000000 0.482288 0.0 0.630079
5651.000000 0.651682 0.0 0.870802
5701.000000 0.646163 0.0 0.581141
5751.000000 0.494738 0.0 0.430472
5801.000000 0.649861 0.0 0.453240
5851.000000 0.627869 0.0 0.582994
5901.000000 0.690272 0.0 0.575036
5951.000000 0.489814 0.0 0.444871
6001.000000 0.547142 0.0 0.431571
6051.000000 0.469054 0.0 0.360194
6101.000000 0.441312 0.0 0.346452
6151.000000 0.529650 0.0 0.451627
6201.000000 0.462192 0.0 0.378289
6251.000000 0.548996 0.0 0.432384
6301.000000 0.465912 0.0 0.434255
6351.000000 0.486542 0.0 0.363457
6401.000000 0.562420 0.0 0.467867
6451.000000 0.579329 0.0 0.581099
6501.000000 0.468636 0.0 0.341241
6551.000000 0.537312 0.0 0.385186
6601.000000 0.447933 0.0 0.359527
6651.000000 0.373944 0.0 0.402603
6701.000000 0.482172 0.0 0.474113
6751.000000 0.519877 0.0 0.491419
6801.000000 0.444564 0.0 0.421200
6851.000000 0.489662 0.0 0.431283
6901.000000 0.502527 0.0 0.423410
6951.000000 0.582253 0.0 0.382518
7001.000000 0.446086 0.0 0.338819
7051.000000 0.573435 0.0 0.632901
7101.000000 0.509497 0.0 0.403344
7151.000000 0.496585 0.0 0.330796
7201.000000 0.506101 0.0 0.516249
7251.000000 0.447668 0.0 0.400483
7301.000000 0.487098 0.0 0.325679
7351.000000 0.412610 0.0 0.381813
7401.000000 0.539645 0.0 0.548193
7451.000000 0.532042 0.0 0.272059
7501.000000 0.372678 0.0 0.282912
7551.000000 0.447880 0.0 0.328843
7601.000000 0.532115 0.0 0.382388
7651.000000 0.457075 0.0 0.345684
7701.000000 0.382053 0.0 0.317462
7751.000000 0.468798 0.0 0.413156
7801.000000 0.417558 0.0 0.285727
7851.000000 0.538553 0.0 0.595098
7901.000000 0.455315 0.0 0.274876
7951.000000 0.423142 0.0 0.337107
8001.000000 0.458078 0.0 0.426942
