x y errorx errory
4901.000000 0.299818 0.0 0.584035
4951.000000 0.299710 0.0 0.584094
5001.000000 0.297245 0.0 0.584495
5051.000000 0.295684 0.0 0.584588
5101.000000 0.295476 0.0 0.584701
5151.000000 0.278578 0.0 0.542267
5201.000000 0.277344 0.0 0.542009
5251.000000 0.276525 0.0 0.542275
5301.000000 0.276347 0.0 0.542373
5351.000000 0.271852 0.0 0.541829
5401.000000 0.271326 0.0 0.542080
5451.000000 0.268802 0.0 0.541337
5501.000000 0.266686 0.0 0.541920
5551.000000 0.266296 0.0 0.541991
5601.000000 0.251367 0.0 0.502019
5651.000000 0.249371 0.0 0.502601
5701.000000 0.249052 0.0 0.502628
5751.000000 0.246775 0.0 0.502159
5801.000000 0.246295 0.0 0.502264
5851.000000 0.244671 0.0 0.502724
5901.000000 0.242589 0.0 0.502189
5951.000000 0.242393 0.0 0.502285
6001.000000 0.229234 0.0 0.467913
6051.000000 0.227543 0.0 0.467369
6101.000000 0.227156 0.0 0.467556
6151.000000 0.225739 0.0 0.467868
6201.000000 0.224186 0.0 0.467380
6251.000000 0.223517 0.0 0.467570
6301.000000 0.223485 0.0 0.467586
6351.000000 0.220534 0.0 0.467544
6401.000000 0.220380 0.0 0.467618
6451.000000 0.209710 0.0 0.436581
6501.000000 0.207459 0.0 0.436388
6551.000000 0.207292 0.0 0.436469
6601.000000 0.206795 0.0 0.436576
6651.000000 0.204477 0.0 0.436347
6701.000000 0.203843 0.0 0.436519
6751.000000 0.203843 0.0 0.436519
6801.000000 0.201511 0.0 0.435996
6851.000000 0.191327 0.0 0.408212
6901.000000 0.191019 0.0 0.408223
6951.000000 0.189035 0.0 0.407783
7001.000000 0.187912 0.0 0.408068
7051.000000 0.187787 0.0 0.408128
7101.000000 0.186084 0.0 0.407728
7151.000000 0.185018 0.0 0.408003
7201.000000 0.184917 0.0 0.408051
7251.000000 0.183028 0.0 0.407757
7301.000000 0.165609 0.0 0.354829
7351.000000 0.164730 0.0 0.355015
7401.000000 0.163271 0.0 0.354660
7451.000000 0.162767 0.0 0.354758
7501.000000 0.162248 0.0 0.354929
7551.000000 0.160818 0.0 0.354685
7601.000000 0.160408 0.0 0.354739
7651.000000 0.160339 0.0 0.354772
7701.000000 0.158303 0.0 0.354718
7751.000000 0.142761 0.0 0.306816
7801.000000 0.142301 0.0 0.306884
7851.000000 0.140695 0.0 0.306773
7901.000000 0.140341 0.0 0.306792
7951.000000 0.140249 0.0 0.306835
8001.000000 0.138755 0.0 0.306771
